时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2019年12月31日 13:08,4.45555E+15,作家西原秋,1511671854,81,11,119,"
                    #岁月噬痕# #武汉发现不明原因肺炎# 病人“陆续出现”？销声匿迹的SARS卷土重来？从广东变成华中？出门戴口罩标配再现？ 问题比较麻烦！！作为03年亲历非典者，表示当时真的生无可恋。大家真没体会过被封闭在校四个多月生死未卜的压抑和无助。所以，注意锻炼身体吧，近期能不去医院尽量别去。静待官方进一步确认。 收起全文d
                ",-5
2019年12月31日 12:18,4.45554E+15,乐牙之乐,2216194217,36,20,141,"
                    武汉华南海鲜市场不明原因肺炎已做好隔离～人民日报也已经出来辟谣，请勿轻信谣言。 我们都是经历过大风大雨的#武汉不明原因肺炎不能断定是SARS##武汉医院回应网传SARS系谣言##武汉发现不明原因肺炎# L乐牙之乐的微博视频 ​                ",-7
2019年12月31日 13:57,4.45556E+15,帅逼陈二狗,2385010470,2,107,153,"
                    【#武汉发现不明原因肺炎#】目前，国家卫健委专家组已抵达湖北武汉，正展开相关检测核实工作。（央视新闻）#武汉不明原因肺炎不能断定是SARS#科普一下：肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发一起通过视频让更多人了解下！#吐槽# （来源：L医视频的微博视频） ​                ",7
2019年12月31日 12:24,4.45554E+15,南都周刊,1641532820,9,19,28,"
                    【#武汉发现不明原因肺炎# 医院：不能断定是SARS，7例病情危重】@人民日报 12月31日消息，来自湖北省相关部门的消息称，12月以来，武汉市持续开展流感及相关疾病监测，发现病毒性肺炎病例27例，均诊断为病毒性肺炎/肺部感染。27例病例中，7例病情危重，其余病例病情可控，有2例病情好转拟近期出院。调查发现，此次肺炎病例大部分为华南海鲜城经营户。目前，相关病毒分型检测、隔离治疗、舆情管控、终末消毒等工作正在进行。武汉多位医院人士称，目前病因尚未明确，不能断定是网上传言的SARS病毒，其他重症肺炎的可能性更大。而且即便是SARS病毒，此前也已有成熟的防控救治体系，市民也不用恐慌。 收起全文d
                ",3
2019年12月31日 13:30,4.45555E+15,蓝鲸财经记者工作平台,1885454921,19,25,20,"
                    【#什么是不明原因肺炎#？需满足4个标准】原卫生部于2004年制定《全国不明原因肺炎病例监测实施方案》，并在2007年更新为《全国不明原因肺炎病例监测、排查和管理方案》。满足以下四个标准需作为不明原因肺炎送检：发热(腋下体温≥38℃)；具有肺炎的影像学特征；发病早期白细胞总数降低或正常，或淋巴细胞分类计数减少；经规范抗菌药物治疗3～5天，病情无明显改善或呈进行性加重。（新京报）#武汉发现不明原因肺炎##武汉不明原因肺炎# 收起全文d
                ",3
2019年12月31日 12:06,4.45553E+15,武汉凯叔,7271539403,24,20,68,"
                    武汉不明原因肺炎，据说是现场海鲜市场消毒视频。按理海鲜类不可能传染此类病毒，后有消息说市场不止卖海鲜，还有其它类的东西。另外希望大家不要恐慌，武汉病毒研究方面实力全国最强，武汉拥有全国唯一P4级病毒实验室，大家放宽心，应该很快会有官方发布。#武汉发现不明原因肺炎# L武汉凯叔的微博视频 收起全文d
                ",-3
2019年12月31日 12:15,4.45553E+15,界面新闻,5182171545,6,23,22,"
                    【武汉不明原因肺炎不能断定是SARS，此次肺炎病例大部分为华南海鲜城经营户】人民日报消息，来自湖北省相关部门的消息称，12月以来，武汉市持续开展流感及相关疾病监测，发现病毒性肺炎病例27例，均诊断为病毒性肺炎/肺部感染。27例病例中，7例病情危重，其余病例病情可控，有2例病情好转拟近期出院。调查发现，此次肺炎病例大部分为华南海鲜城经营户。目前，相关病毒分型检测、隔离治疗、舆情管控、终末消毒等工作正在进行 收起全文d
                ",1
2019年12月31日 12:01,4.45553E+15,北京日报,1893892941,17,13,23,"
                    【最新消息：#武汉不明原因肺炎不能断定是SARS#，此次肺炎病例大部分为华南海鲜城经营户】来自湖北省相关部门的消息称，12月以来，武汉市持续开展流感及相关疾病监测，发现病毒性肺炎病例27例，均诊断为病毒性肺炎/肺部感染。27例病例中，7例病情危重，其余病例病情可控，有2例病情好转拟近期出院。调查发现，此次肺炎病例大部分为华南海鲜城经营户。目前，相关病毒分型检测、隔离治疗、终末消毒等工作正在进行。武汉多位医院人士称，目前病因尚未明确，不能断定是网上传言的SARS病毒，其他重症肺炎的可能性更大。而且即便是SARS病毒，此前也已有成熟的防控救治体系，市民也不用恐慌。@人民日报 收起全文d
                ",3
2019年12月31日 13:46,4.45556E+15,长江日报,1898268644,19,19,80,"
                    #武汉肺炎疫情尚未发现人传人#【武汉市卫健委通报肺炎疫情，尚未发现人传人现象】据武汉市卫生健康委员会官网通报，近期部分医疗机构发现接诊的多例肺炎病例与华南海鲜城有关联，市卫健委接到报告后，立即在全市医疗卫生机构开展与华南海鲜城有关联的病例搜索和回顾性调查，目前已发现27例病例，其中7例病情严重，其余病例病情稳定可控，有2例病情好转拟于近期出院。到目前为止调查未发现明显人传人现象，未发现医务人员感染。#武汉发现不明原因肺炎#O网页链接 收起全文d
                ",-1
2019年12月31日 13:23,4.45555E+15,张忆安-龙战于野,1915529831,30,15,456,"
                    #武汉发现不明原因肺炎#十几年前闹非典，首先是反应很迟钝。02年末就闹起来的事，一直拖到03年2月才给公众做了正式通报。其次是应对上严重失误，出事之后不报的原因竟然是“避免公众紧张”，直到中央过问，才真正拿出雷霆手段。相比之下，这次大家看到的是地方政府第一时间做通报，立刻采取措施。其实社会一直在进步，一直在变好。可能比大家期待的慢很多。但变化是实实在在的。我始终选择相信未来。张忆安 收起全文d
                ",10
2019年12月31日 13:52,4.45556E+15,新浪无锡,3181366165,1,10,7,"
                    #武汉发现不明原因肺炎#肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，一起通过视频了解下#医学科普# L手足外科陈江海的微博视频 ​                ",1
2019年12月31日 12:59,4.45555E+15,虎嗅APP,2357213493,14,16,28,"
                    #武汉发现不明原因肺炎#【武汉不明原因肺炎不能断定是SARS，此次肺炎病例大部分为华南海鲜城经营户】据人民日报援引湖北省相关部门的消息称，12月以来，武汉市持续开展流感及相关疾病监测，发现病毒性肺炎病例27例，均诊断为病毒性肺炎/肺部感染。27例病例中，7例病情危重，其余病例病情可控，有2例病情好转拟近期出院。 调查发现，此次肺炎病例大部分为华南海鲜城经营户。目前，相关病毒分型检测、隔离治疗、舆情管控、终末消毒等工作正在进行。武汉多位医院人士称，目前病因尚未明确，不能断定是网上传言的SARS病毒，其他重症肺炎的可能性更大。而且即便是SARS病毒，此前也已有成熟的防控救治体系，市民也不用恐慌。 收起全文d
                ",2
2019年12月31日 14:01,4.45556E+15,新浪视频,1640601392,159,318,619,"
                    【武汉公共卫生服务热线回应：不等于是SARS，没必要恐慌】12月30日，两份武汉市卫健委发布的文件流传，称#武汉发现不明原因肺炎#，要求医院及时诊治上报。31日，武汉公共卫生服务热线回应，确有相关患者存在，“不等于是SARS，没必要恐慌”。人民日报称，大部分患者为华南海鲜城经营人员。#武汉不明原因肺炎不能断定是SARS#L紧急呼叫的秒拍视频 收起全文d
                ",-3
2019年12月31日 14:25,4.45557E+15,21世纪经济报道,1651428902,15,74,74,"
                    【科普！#肺炎的症状及发病原因是什么#？】近日，#武汉发现不明原因肺炎#引热议。国家卫健委专家组已抵达武汉展开检测核实工作。#武汉不明原因肺炎不能断定是SARS#，#武汉肺炎未发现明显人传人现象#。在此，科普一下常见肺炎的发病机制，转发一起通过视频让更多人了解！L医视频的微博视频 ​                ",5
2019年12月31日 15:04,4.45558E+15,新浪视频,1640601392,10,19,91,"
                    【#武汉发现不明原因肺炎# ：海鲜市场仍正常营业，商户戴口罩做生意】12月31日，湖北武汉。澎湃新闻记者再次探访华南海鲜城。作为不明原因肺炎陆续出现地，华南海鲜市场上，大多商户、行人纷纷带上了口罩。问及疫情，一商贩称a href=""https://s.weibo.com/weibo?q=%23%E6%AD%A6%E6%B1%89%E4%B8%8D%E6%98%8E%E5%8E%9F%E5%9B%A0%E8%82%BA%E7%82%8E%E4%B8%8D%E8%83%BD%E6%96%AD%E5%AE%9A%E6%98%AFSARS%23"" target=""_blank"">#武汉不明原因肺炎不能断定是SARS#L七环视频的微博视频 收起全文d
                ",1
2019年12月31日 15:52,4.45559E+15,每日经济新闻,1649173367,22,232,215,"
                    #武汉发现不明原因肺炎#【武汉肺炎疫情速报：相关样品已经送至中科院武汉国家生物安全实验室】12月30日晚间，一份盖有武汉市卫健委医政医管处公章的《关于做好不明原因肺炎救治工作的紧急通知》在网络上流传，引发广泛关注。12月31日下午，武汉市卫健委通报了相关情况：发现27例病例，系病毒性肺炎，到目前为止调查#武汉肺炎未发现明显人传人现象#，未发现医务人员感染。目前对病原的检测及感染原因的调查正在进行中。每经记者随后致电中科院武汉国家生物安全实验室，一名工作人员表示，相关样品已经送来，现在科研人员还在做检测，结果还没有出来，具体情况以官方公布为准。O武汉肺炎疫情速报：相关样品已经送至中科院武汉国家生物安全实验室 收起全文d
                ",-1
