时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月23日 22:09,4464019056553820,中国日报,1663072851,62,178,496,"
                    #新冠肺炎9大倡议#【关于新冠肺炎，我们倡议！】共克时艰，我们在一起！@人民日报 ​                ",1
2020年01月23日 22:09,4464019274007942,人民日报,2803301701,2427,753,18174,"
                    【湖北仙桃新冠肺炎疫情防控指挥部1号令】①#仙桃启动突发公共卫生事件二级响应#；②市内所有公交车、渡船，包括农村客运车全部停运；③市内高速出口、火车站体温检测排查点全部设置到位；④取消一切群体性宴席集会，包括群众自发组织的聚会；⑤取消全市农(集)贸市场活禽交易；关闭全市所有游乐场所、娱乐场所、室内运动场所（包括电影院、卡拉OK、书店、网吧等）。O仙桃市新型冠状病毒感染的肺炎疫情防控指挥部1号令 收起全文d
                ",-4
2020年01月23日 22:53,4464030184085736,封面新闻,1496814565,644,127,4974,"
                    【#对话华南海鲜市场商户#：曾有店出售野味  闭市后部分商户拿到补贴】1月22日，封面新闻记者实地探访了疑似“新冠肺炎”病毒传播起点的武汉市华南海鲜市场，一名摊贩告诉记者，华南海鲜市场内，确实存在贩卖野味的情况，而且所贩卖野味的种类，多达数百种。有商户称，市场闭市后，向部分销售海鲜的合法商户发放了一万元的补贴款。#武汉封城后的市民生活# L封面新闻视频的秒拍视频 收起全文d
                ",4
2020年01月23日 22:05,4464018175310298,21世纪经济报道,1651428902,113,223,690,"
                    #武汉将建专门医院集中收治患者# 【即将紧急开建#武汉小汤山医院#，他们需要支援！】1月23日晚间，21世纪经济报道记者获悉，因为时间紧、任务重、要求高，且春节已经来临，人力资源和物质资源匮乏，承建方和建设方需要紧急社会支援，以下为需求信息：1、中建三局因承建武汉市抗肺炎应急工程，需要护目镜、防护服、医用手套，医用口罩等应急物品，有偿采购，多多益善！2、另一个是面向武汉地区项目经理，因市政府要求三局在6天内在知音湖武汉职工疗养院建一个新医院，急需大小挖机若干、平板车数台、集装箱好多，请武汉地区项目经理马上动员项目资源，越快越好，越多越好！3、武汉建工集团向社会各界紧急征集医用口罩、医用手套、免洗型洗手液及其他防护用品，请联系武汉建工集团工程管理部杨帆（手机号 18627878535）或杨敏（手机号13419506146），及中建三局陈航13627282652。万分感谢！O即将紧急开建武汉版“小汤山”医院 他们需要支援！#武汉将建小汤山模式医院##武汉7名医生在请战书上按下红手印##武汉新冠肺炎社会捐赠方式##各地医生驰援湖北# 收起全文d
                ",18.0
2020年01月23日 22:21,4464022088335073,燕赵都市报,1738004582,607,219,136334,"
                    【投票：#春节要不要取消聚会聚餐#？】#北京取消大型活动#，#故宫博物院闭馆#，#武汉文娱场所暂停营业#，#湖北省A级景区星级饭店人群聚集活动一律取消#。各地疾控中心提示：近期请不要外出和聚会，避免去人群密集场所，必须外出时请#戴口罩#，勤洗手，勤通风。但是明天#除夕#，全国都放假过年了，大年三十的#年夜饭#从来都是家庭大聚餐，亲戚朋友好多一年见一回，按惯例是聚会唱歌吃饭，而#说什么也不愿意戴口罩的固执长辈#还等着小辈们拜年。#防控肺炎父母不听劝怎么办#？#燕都微调查# ：你家打算取消过年期间的聚会聚餐吗？#天津出现聚集性发病# #发热咳嗽非新冠肺炎唯一首发症状# #春节尽量不聚会#  你家打算取消过年亲友间的聚会聚餐吗？ 收起全文d
                ",-3.0
2020年01月23日 22:19,4464021594039157,人民网,2286908003,282,100,1379,"
                    【湖北仙桃新冠肺炎疫情防控指挥部1号令】①仙桃启动突发公共卫生事件二级响应；②市内所有公交车、渡船，包括农村客运车全部停运；③市内高速出口、火车站体温检测排查点全部设置到位；④取消一切群体性宴席集会，包括群众自发组织的聚会；⑤取消全市农(集)贸市场活禽交易；关闭全市所有游乐场所、娱乐场所、室内运动场所（包括电影院、卡拉OK、书店、网吧等）。O仙桃市新型冠状病毒感染的肺炎疫情防控指挥部1号令 收起全文d
                ",-4
2020年01月23日 22:38,4464026429890562,环球时报,1974576991,270,100,1419,"
                    【#甘肃确认2例新冠肺炎确诊病例#】1月23日，根据国家卫生健康委关于各省首例新型冠状病毒感染的肺炎最新确诊程序，以及《新型冠状病毒感染的肺炎诊疗方案（试行第三版）》规定，甘肃省确认2例新型冠状病毒感染的肺炎确诊病例。甘肃省首例疑似病例吴某某，经中国疾控中心实验室复核检测，呈新型冠状病毒核酸阳性，结合患者临床表现、流行病学史，确认为新型冠状病毒感染的肺炎确诊病例。同时，甘肃省白银市发现1例疑似病例，患者男性，24岁，在湖北省武汉市工作，发病前14天内有在武汉农贸市场活动史，且明确接触过发热呼吸道症状患者。1月16日出现发热、乏力、咳嗽、头痛和肌肉酸痛等症状，于1月19日从武汉出发，20日到达会宁县家中。1月22日12时自行前往定点医院就诊，即入院隔离治疗，目前病情稳定。经省、白银市疾控中心实验室检测，均呈新型冠状病毒核酸阳性，结合患者临床表现、流行病学史，经省级医疗救治专家组会诊研判，确认为新型冠状病毒感染的肺炎确诊病例。经对2例确诊病例进行流行病学调查，共调查出密切接触者41例，均在居家隔离和医学观察。 收起全文d
                ",2
2020年01月23日 22:22,4464022533364218,半岛晨报,1043320390,5,38,33,"
                    【离汉通道暂时关闭，第一日】#抗击新冠肺炎# 白岩松访问专家高福1，自己是自己健康的第一责任人！出现状况，注意居家自我隔离、多饮水！2，#口罩文化#！非常非常重要。3，尽量减少集团活动！这点非常非常重要！4，试剂盒有！请大家放心。5，下降致死率？认识会逐渐增强，坚信这一点，会比SARs强，现在的医疗手段大不一样！6，不要吃野生动物！这是人类集体智慧的结晶。这次的源头是野生动物，找到了病毒基因组，证据确凿。三个阶段：野生动物-人有限人到人人传人市场很快关了，所以，具体是什么动物，不清楚。7，前两天在武汉，我非常担心：1）还有大型聚会；2）车站等大量集结；3）市民还有没带口罩的8，现在的防控重点在 全国 ！全国人民减少聚集，提倡口罩文化。（肖珺整理） L楚天交通广播的微博视频 收起全文d
                ",34.5
2020年01月23日 22:01,4464017101906890,孝感发布,1997404651,3,34,141,"
                    【#新冠肺炎防控贴士#，面对疫情我们至少可以这么做】少串门、勤洗手、别扎堆、慎聚餐……非常时期，非常对待。#春节期间如何预防新冠肺炎#？我们至少可以做到这9点，对自己的生命负责，不给他人添麻烦！让我们共同努力，战胜疫情！（生命时报） ​                ",15.0
2020年01月23日 22:30,4464024341532994,北京青年报,1749990115,36,51,182,"
                    【转发扩散！#武汉公布新冠肺炎社会捐赠方式#】#武汉新冠肺炎防控指挥部第4号通告#：武汉慈善总会负责接受捐款和通用物资、红十字会负责接受医用耗材、防护用品等专项物资。当前急需物资包括：医用设备、医疗设备、试剂、药品、防护设备、消洗设备、耗材（口罩需求量较大）等。详戳↓转！ ​​​​                ",9
2020年01月23日 22:49,4464029223284868,我可以叫猪猪侠吗,6035819473,235,17,2424,"
                    #江苏新增4例新冠肺炎#今天在扬州西区附近拍到的，还是心里不放心，有人能查一查防患未然嘛 ​                ",-1
2020年01月23日 22:14,4464020515746809,中国新闻周刊,1642512402,47,31,155,"
                    【湖北仙桃新冠肺炎疫情防控指挥部1号令】①#仙桃启动突发公共卫生事件二级响应#；②市内所有公交车、渡船，包括农村客运车全部停运；③市内高速出口、火车站体温检测排查点全部设置到位；④取消一切群体性宴席集会，包括群众自发组织的聚会；⑤取消全市农(集)贸市场活禽交易；关闭全市所有游乐场所、娱乐场所、室内运动场所（包括电影院、卡拉OK、书店、网吧等）。O仙桃市新型冠状病毒感染的肺炎疫情防控指挥部1号令 收起全文d
                ",-4
2020年01月23日 22:07,4464018569991326,虎嗅APP,2357213493,84,26,531,"
                    【#快手向武汉市捐赠1亿元#】1月23日，据武汉广播电视台官方微博，武汉市新冠肺炎防控指挥部收到北京快手科技有限公司捐赠的1亿元人民币。武汉市新冠肺炎防控指挥部接受捐赠相相关负责人表示，捐赠的款物原则上由武汉市新冠肺炎防控指挥部统一调配使用。武汉市慈善总会、武汉市红十字会将依法依规公布捐赠接收和使用情况，接受社会监督。 收起全文d
                ",11
2020年01月24日 02:29,4464084525467268,中国日报,1663072851,107,26,664,"
                    【湖北省新冠肺炎疫情防控指挥部通告】①#湖北旅行社暂停经营活动#，不再组团收客；已经组团的一律取消或延期。②#湖北大专院校推迟开学时间#、中小学、幼儿园推迟开学时间。③省内党政机关、企事业单位、驻军及武警部队所属人员出差取消。④各地招商引资活动一律暂停。⑤省内进出武汉的客运航班、旅客列车、客运汽车、客轮一律a href=""//weibo.com/n/%E4%BA%BA%E6%B0%91%E6%97%A5%E6%8A%A5"" target=""_blank"">@人民日报 收起全文d
                ",-3
2020年01月24日 02:58,4464092003186565,BornForYEE易烊千玺,6895132019,913,3367,5627,"
                    #跟着易烊千玺益起来##武汉加油# @TFBOYS-易烊千玺 「心系武汉 风雨同舟」新冠病毒肺炎来势汹汹，疫情动态时刻牵动人心。在当前物资告急的情势下，暴风雨响应武汉新冠肺炎防控指挥部号召，以易烊千玺先生粉丝的名义，按照相关医疗防护技术要求，采购医疗防护物资一批，捐赠予「武汉儿童医院」。疫情发展至今儿童病例较少，虽是好事但绝不能忽视。无妄之灾降临，幼苗更需呵护。略尽绵薄之力 惟愿中华平安  收起全文d
                ",7.0
2020年01月24日 03:01,4464092557277777,姜昇润吧_ForSuperKang,3552250134,208,441,1735,"
                    #信听制作人YOON姜昇润# 🍑 #神仙live姜昇润# 【捐款&物资捐赠】了解到因新冠性肺炎引起的物资短缺，润吧以姜昇润 名义：向@武汉市慈善总会 捐款1210元向协和武汉红十字会医院捐赠N95一次性医用口罩300只、医用一次性乳胶手套500只、医用一次性圆帽500只。仅以微薄之力向各位医护者致敬，武汉加油🙏🏻润吧也在此呼吁各位花刺们，春节期间尽量减少外出次数，出门戴好口罩，勤洗手，大家都要健健康康 平平安安也请有能力的花刺们，一起为武汉加油WINNER @KsyW_OFFICIAL 收起全文d
                ",13
