score,text
-1,"武汉 新型 冠状病毒 感染 肺炎 最新 情况 ## 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 接受 医学观察 武汉市 卫健委 发布 通报 武汉市 新增 新型 冠状病毒 感染 肺炎 病例 治愈 出院 新增 死亡 病例 报告 武汉市 累计 报告 新型 冠状病毒 感染 肺炎 病例 治愈 出院 重症 死亡 患者 病情 稳定 接受 隔离 治疗 累计 追踪 密切接触 解除 医学观察 接受 医学观察 密切接触 发现 相关 病例 肺腑之言 收起 全文 
"
-1,"专家 解读 不明 原因 病毒性 肺炎 最新 通报 本次 疫情 病例 诊断 患者 临床表现 流行病学 病原学 检测 综合 研判 本次 疫情 病例 临床表现 临床表现 发热 乏力 全身 症状 伴有 干咳 住院 患者 呼吸困难 常见 绝大多数 患者 入院 生命 体征 平稳 一例 死亡 病例 情况 患者 男性 呼吸衰竭 重症 肺炎 入院 患有 腹部 肿瘤 慢性 肝病 患者 常年 武汉市 华南 海鲜 市场 采购 货物 入院 给予 对症 支持 抗感染 呼吸机 辅助 呼吸 持续 ECMO 体外 生命 支持 治疗 症状 好转 年月日 心跳 停止 抢救无效 死亡 病原学 检测 提示 新型 冠状病毒 核酸 阳性 死亡 诊断 肺炎 急性 呼吸 窘迫 综合征 重度 脓毒 性休克 器官 功能 衰竭 酸碱 代谢 紊乱 肝硬化 死亡 原因 呼吸 循环 衰竭 通报 中说 年月日 发现 病例 意味着 国家 省市 专家 流行病学 调查 这次 武汉 不明 原因 病毒性 肺炎 病例 发病 年月日 年月日 之间 年月日 临床 流行病学 调查 显示 发现 感染 发病 病人 理解 发现 传人 证据 国家 省市 专家 流行病学 调查 显示 这次 武汉 不明 原因 病毒性 肺炎 病例 大部分 华南 海鲜 市场 暴露 发现 传人 证据 进一步 流行病学 调查 相关 实验室 检验 检测 截止 密切接触 包括 医务人员 发现 相关 病例 武汉市 卫生 健康 委员会 收起 全文 
"
1,"眼神 看着 一句 VLONE 帽衫 藤原 联名 朋友 有趣 呵呵 阿德 叶寒 这句 队友 当做 目光 盯住 叶寒 张若昀 眼镜 ## 高铁 告别 纸质 车票 ## 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 
"
-1,"人民 历史 课堂 ## 体制 ## 武汉 发现 不明 原因 肺炎 美国 疾控中心 估计 年月日 年月日 感染 流感 人数 求诊 就医 人数 住院 人数 武汉 卫健委 通报 不明 原因 肺炎 情况 武汉 卫健委 不明 肺炎 已检 病例 死亡 重症 患者 病情 稳定 逝者 安息 这事 美帝 家常便饭 中国 卫健委 全力以赴 键盘 惊天地泣鬼神 年令 国人 谈之色 非典 卫生部 统计 全国 内地 感染 非典 死亡 病死率 逝者 安息 非典 中国 免职 北京市 市长 卫生部 部长 非典 传染性 美国 流感 重复 美国 没事 收起 全文 
"
0,"围观 钱串子 蜈蚣 回答 围观 仅元 围观 微博 问答 
"
-1,"武汉 不明 原因 肺炎 病人 新浪 专题 新浪 热点 网页 链接 
"
0,"武汉 新型 冠状病毒 基因 序列 正式 公布 SARS 病毒 电子显微镜 武汉 不明 原因 病毒性 肺炎 疫情 病原学 鉴定 传来 进展 央视网 报道 日时 实验室 检出 一种 新型 冠状病毒 病毒 基因组 序列 核酸 检测 方法 检出 新型 冠状病毒 阳性 从例 阳性 病人 样本 分离 出该 病毒 电镜 呈现 典型 冠状病毒 形态 病原 检测 初步 评估 专家组 本次 不明 原因 病毒性 肺炎 病例 病原体 初步 判定 新型 冠状病毒 病毒 进一步 科学研究 成都 锦江 城市 花园 收起 全文 
"
0,"发表 头条 文章 国家 医疗 专家组 专家 解读 武汉 不明 原因 肺炎 致病性 较弱 情况 可控 国家 医疗 专家组 专家 解读 武汉 不明 原因 肺炎 致病性 较弱 情况 可控 
"
-1,"武汉 肺炎 最新 通报 感染 治愈 出院 死亡 武汉 发现 不明 原因 肺炎 
"
-1,"武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 武汉 不明 原因 肺炎 病原体 系为 新型 冠状病毒 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 病毒 危害 民众 
"
1,"博爱 精神 武汉 不明 原因 病毒性 肺炎 患者 病情 控制 针对 群众 关心 武汉 不明 原因 病毒性 肺炎 患者 治疗 情况 医疗 救治 专家 湖北省人民医院 呼吸科 教授 胡克 患者 病情 轻到 中度 治疗 患者 病情 控制 最初 入院 患者 已有 治愈 出院 在院 患者 病情 稳定 博爱 精神 健康 收起 全文 
"
-1,"昨夜 一个 恐怖 是因为 几天 武汉 不明 原因 肺炎 新闻 梦里 新型 肺炎 大面积 爆发 大有 当年 SARS 传播 恐怖感 梦境 恐惧 感染 感觉 包围 一位 朋友 被困 一所 学校 空中 俯瞰 操场上 陈列 一具 感染者 数量 庞大 景象 真是太 恐怖 疫情 扩散 学校 封锁 出不去 学校 一个 正门 背面 靠山 躲进 山里 逃亡 之旅 走投无路 一位 高中同学 一条 不易 察觉 小路 转过 几个 一番 境界 一种 柳暗花明又一村 感觉 抵达 一个 村子 居住 陶渊明 笔下 桃花源 避世 梦境 戛然而止 小宝 哼唧 声拉回 现实 每次 噩梦 老公 梦里 害怕 收起 全文 
"
1,"健康 发布 中国 世界卫生组织 分享 新型 冠状病毒 基因 序列 信息 武汉 不明 原因 病毒性 肺炎 疫情 各界 关注 维护 全球 卫生 中国 世界卫生组织 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 
"
-1,"武汉市 卫健委 不明 原因 肺炎 情况通报 湖北 电视台 官方 微博 微博 视频 
"
-1,"一个 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 刘筱亭 ## 张艺 兴拉王 一博 ## 岳云鹏 ## 不行 ## 娄艺潇 试镜 胡一菲 画面 ## 张鹤伦 太极 天使 微博 视频 
"
-1,"武汉 不明 原因 肺炎 导致 死亡 动画 科普 冠状病毒 做好 日常 防护 措施 惊慌 武汉 病毒性 肺炎 疫情 引发 社会 关注 专家组 病原 检测 病原体 初步 判定 新型 冠状病毒 非典 SARS 中东 呼吸 综合征 冠状病毒 感染 引发 冠状病毒 一类 呼吸道 肠道 疾病 病原体 br 专家 解读 武汉 不明 原因 肺炎 LN 视频 微博 视频 收起 全文 
"
-1,"武汉 不明 原因 肺炎 死者 男性 常年 海鲜 市场 采购 本次 疫情 病例 诊断 患者 临床表现 流行病学 病原学 检测 综合 研判 本次 疫情 病例 临床表现 分享 百度 手机 网页 链接 
"
-1,"美国 CDC 发话 武汉 回美 接触 武汉 感冒 病人 隔离 不明 原因 肺炎 死亡 案例 美国 CDC 发话 武汉 回美 接触 武汉 感冒 病人 隔离 不明 原因 肺炎 死亡 案例 
"
-1,"天呐 天呐 天呐 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 鹿晗 吃火锅 葡萄 ## 娄艺潇 试镜 胡一菲 画面 ## 张艺 兴拉王 一博 ## 刘筱亭 ## 岳云鹏 ## 不行 太极 天使 微博 视频 
"
-1,"武汉 不明 原因 肺炎 导致 死亡 动画 科普 冠状病毒 做好 日常 防护 措施 惊慌 武汉 病毒性 肺炎 疫情 引发 社会 关注 专家组 病原 检测 病原体 初步 判定 新型 冠状病毒 非典 SARS 中东 呼吸 综合征 冠状病毒 感染 引发 冠状病毒 一类 呼吸道 肠道 疾病 病原体 专家 解读 武汉 不明 原因 肺炎 LN 视频 微博 视频 收起 全文 
"
-1,"武汉 不明 原因 肺炎 新型 冠状病毒 不同于 发现 人类 冠状病毒 资讯 录记案 微博 视频 
"
-1,"昨夜 今晨 协和 深圳 医院 昨晚 发布 通报 深圳市 南山区 一名 印度籍 女性 感染 重症 肺炎 转入 该院 ICU 救治 患者 深圳 国际 学校 老师 发病 前未 去过 外地 接触 类似 病人 排除 新型 冠状病毒 感染 武汉 近期 报告 不明 原因 肺炎 疫情 关联 昨晚 武汉市 卫健委 发布 通报 累计 报告 新型 冠状病毒 感染 肺炎 病例 治愈 出院 重症 患者 病情 稳定 新增 死亡 病例 报告 昨晚 亚洲杯 东京 奥运会 预选赛 第二轮 小组赛 中国国奥队 首战 比不敌 韩国队 昨晚 东京 奥运会 男排 亚洲区 资格赛 中国队 输给 伊朗 男排 东京 奥运会 无缘 零点 支付宝 五福 活动 正式 启动 五福 瓜分 红包 新增 全家福 大奖 全家 中国 男排 无缘 东京 奥运会 ## 国奥 无缘 东京 奥运 收起 全文 
"
-1,"意外 恭喜 中国国奥队 提前 一轮 淘汰 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 鹿晗 吃火锅 葡萄 ## 娄艺潇 试镜 胡一菲 画面 ## 刘筱亭 ## 南京 香港 
"
-1,"淡然处之 算是 一场 小聚 时刻 饮酒 自然而然 饮料 羊奶 余瑶 段时间 这么久 不见 女儿 想念 一顿饭 不明 原因 肺炎 患者 转入 传染病 医院 ## 误吞 AirPod 医生 建议 自行 排出 ## 金希澈 发文 
"
-1,"脸色 惨白 淡然处之 太难受 心脏 像是 看过 演唱会 ## 张翰 微博 评论 ## 不明 原因 肺炎 患者 转入 传染病 医院 
"
-1,"武汉市 不明 原因 肺炎 最新 通报 排除 SARS 病原 网页 链接 
"
-1,"武汉 不明 原因 病毒性 肺炎 患者 出院 武汉 不明 原因 病毒性 肺炎 患者 出院 
"
-1,"网页 链接 侵占 集体土地 不用 赔偿 损坏 集体 道路 不用 赔偿 赔偿款 赃款 淡然处之 恐怖 搞笑 视频 视频 不明 原因 肺炎 患者 转入 传染病 医院 ## 萧定 权陆 文昔 相认 
"
-1,"看着 白皙 一字一句 说道 嫁给 王子 淡然处之 殿下 永远 留在 地下城 余筱筱 没想到 薇薇安 苹果 iPad 降价 ## 不明 原因 肺炎 患者 转入 传染病 医院 ## 腊八 
"
-1,"社会 热点 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 武汉市 卫生 健康 委员会 发布 新型 冠状病毒 感染 肺炎 情况通报 武汉市 新增 新型 冠状病毒 感染 肺炎 病例 治愈 出院 新增 死亡 病例 报告 武汉市 累计 报告 新型 冠状病毒 感染 肺炎 病例 治愈 出院 重症 死亡 北京 收起 全文 
"
-1,"专家 解读 武汉 不明 原因 肺炎 ## 武汉 不明 原因 肺炎 导致 死亡 武汉 卫健委 通报 不明 肺炎 已检 病例 死亡 救治 情况 
"
-1,"撒谎 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 鹿晗 吃火锅 葡萄 ## 刘筱亭 ## 岳云鹏 ## 不行 ## 张鹤伦 太极 天使 微博 视频 
"
1,"央视 新闻 武汉 不明 原因 病毒性 肺炎 疫情 各界 关注 维护 全球 卫生 中国 世界卫生组织 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 来自 金十 数据 App 医药 板块 关注 惠州 惠东县 
"
-1,"协和 深圳 医院 收治 重症 肺炎 病例 武汉 不明 原因 肺炎 疫情 关联 记者 华中科技大学 协和 深圳 医院 简称 协和 深圳 医院 获悉 该院 近日 收治 一例 重症 肺炎 病例 病例 武汉 近期 报告 不明 原因 肺炎 疫情 关联 据介绍 上午 深圳市 蛇口 人民 医院 收治 一名 女性 患者 印度籍 深圳 国际 学校 老师 患者 此前 咳嗽 发热 入院 呼吸衰竭 下午 患者 转入 协和 深圳 医院 重症 医学科 ICU 救治 该院 组织 感染 呼吸科 学科 会诊 深圳市 第三 人民 医院 专家 会诊 重症 肺炎 急性 呼吸 窘迫 综合症 继发 急性 肾衰竭 弥散 血管 凝血 损伤 该院 ICU 抢救 患者 肺部 氧合 好转 病情 稳定 尚未 脱离 危险期 患者 样本 深圳市 疾控中心 南山区 疾控中心 检测 排除 流感 感染 禽流感 非典 SARS 中东 呼吸 综合征 MERS 排除 新型 冠状病毒 感染 深圳市 南山区 疾控中心 流行病学 调查 患者 发病 深圳 生活 工作 去过 外地 接触 类似 病人 患者 亲属 同事 朋友 任教 学校 师生 类似 病例 收起 全文 
"
0,"刘筱亭 成熟 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 鹿晗 吃火锅 葡萄 ## 刘筱亭 ## 岳云鹏 ## 不行 ## 孟鹤堂 太极 天使 微博 视频 
"
-1,"武汉 发现 不明 原因 肺炎 武汉市 卫生 健康 委员会 消息 年月日 武汉市 新增 新型 冠状病毒 感染 肺炎 病例 治愈 出院 新增 死亡 病例 报告 武汉市 累计 报告 新型 冠状病毒 感染 肺炎 病例 治愈 出院 重症 死亡 累计 追踪 密切接触 解除 医学观察 接受 医学观察 密切接触 发现 相关 病例 收起 全文 
"
-1,"澳门 身边 澳门 万象 疫情 通报 渠道 单一 方式 不合时宜 武汉市 爆发 不明 原因 肺炎 特区政府 随后 透过 传播媒介 公众 发布 传染病 消息 大众 关注 政府 发放 疫情 消息 渠道 单一 方式 通报 澳亚 卫视 微博 视频 
"
-1,"发布 头条 文章 武汉市 不明 原因 肺炎 死亡 一人 触目惊心 武汉市 不明 原因 肺炎 死亡 一人 触目惊心 
"
0,"发布 头条 文章 最新 武汉 不明 原因 肺炎 病原体 初步 判定 新型 冠状病毒 最新 武汉 不明 原因 肺炎 病原体 初步 判定 新型 冠状病毒 
"
0,"发布 头条 文章 专家 不明 原因 病毒性 肺炎 可控 专家 不明 原因 病毒性 肺炎 可控 
"
-1,"发布 头条 文章 五问 武汉 不明 原因 肺炎 专家 解读 武汉 不明 原因 肺炎 五问 武汉 不明 原因 肺炎 专家 解读 武汉 不明 原因 肺炎 
"
-1,"武汉 不明 原因 肺炎 病原体 新型 冠状病毒 不可抗力 阻止 自驾游 
"
-1,"最新 武汉 不明 原因 肺炎 死者 男性 常年 海鲜 市场 采购 最新 武汉 不明 原因 肺炎 死者 男性 常年 海鲜 市场 采购 长春 
"
-1,"武汉 卫健委 通报 新型 冠状病毒 感染 肺炎 情况 年月日 武汉市 新增 新型 冠状病毒 感染 肺炎 病例 治愈 出院 新增 死亡 病例 报告 截止 通报 发布 时段 武汉市 累计 报告 新型 冠状病毒 感染 肺炎 病例 治愈 出院 重症 死亡 患者 病情 稳定 患者 武汉市 定点 医疗机构 接受 隔离 治疗 累计 追踪 密切接触 解除 医学观察 接受 医学观察 密切接触 发现 相关 病例 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 收起 全文 
"
0,"武汉 不明 原因 肺炎 事儿 几个 查出来 病原 从何而来 几个 行踪 数字信息 调查 很快 锁定 个人隐私 公众 资源 
"
1,"生活 方式 医学 ## 健康 ## 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 国家 卫健委 消息 武汉 不明 原因 病毒性 肺炎 疫情 各界 关注 维护 全球 卫生 中国 世界卫生组织 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 
"
-1,"武汉 发现 不明 原因 病毒性 肺炎 暂无 传人 证据 分享 看吧 武汉 发现 不明 原因 病毒性 肺炎 暂无 传人 证据 网页 链接 
"
-1,"武汉 不明 原因 肺炎 导致 死亡 武汉 确诊 新型 冠状病毒 肺炎 患者 发现 感染 病人 湖北 武汉 卫健委 通报 不明 肺炎 已检 病例 死亡 死亡 病例 患者 男性 呼吸衰竭 重症 肺炎 入院 患者 患有 腹部 肿瘤 慢性 肝病 死亡 原因 呼吸 循环 衰竭 此次 新型 冠状病毒 感染 肺炎 病例 有例 出院 重症 死亡 日后 发现 感染 发病 病人 京报 京报 新闻 视频 收起 全文 
"
0,"感受 过年 味道 南京 美食 诱人 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 鹿晗 吃火锅 葡萄 ## 南京 香港 ## 岳云鹏 ## 不行 ## 孟鹤堂 ## 德云社 太极 天使 微博 视频 
"
-1,"鹿晗 传染 刘海 鹿晗 吃火锅 葡萄 ## 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 玄彬 ## 南京 香港 ## 岳云鹏 ## 不行 太极 天使 微博 视频 
"
0,"实时 播报 世卫 组织 中国 分享 新型 冠状病毒 基因 序列 信息 新华社 世界卫生组织 收到 中国 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 世卫 组织 建议 中国 实施 旅行 贸易 关注 公众 兰斯 订阅 进微信 小时 直播 
"
0,"差点 鹿晗 吃火锅 葡萄 ## 武汉 不明 原因 肺炎 病原体 新型 冠状病毒 ## 刘筱亭 ## 娄艺潇 试镜 胡一菲 画面 ## 南京 香港 太极 天使 微博 视频 
"
-1,"世卫 组织 中国 分享 新型 冠状病毒 基因 序列 信息 新华社 世界卫生组织 收到 中国 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 世卫 组织 建议 中国 实施 旅行 贸易 微博 财经 小时 频道 
"
-1,"世卫 组织 中国 分享 新型 冠状病毒 基因 序列 信息 世界卫生组织 收到 中国 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 世卫 组织 建议 中国 实施 旅行 贸易 微博 财经 小时 频道 
"
-1,"新华社 世界卫生组织 收到 中国 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 世卫 组织 建议 中国 实施 旅行 贸易 
"
-1,"春运期间 防范 武汉 不明 原因 肺炎 疫情 扩散 控制 防范 春节 武汉 朋友 不明 原因 肺炎 导致 死亡 过年 预防 
"
-1,"世卫 组织 中国 分享 新型 冠状病毒 基因 序列 信息 世界卫生组织 收到 中国 分享 武汉 不明 原因 病毒性 肺炎 病例 检测 新型 冠状病毒 基因 序列 信息 世卫 组织 建议 中国 实施 旅行 贸易 网页 链接 
"
1,"防雾 口罩 高颜值 防雾 口罩 地区 影响 难闻 汽车尾气 装修 材料 二手烟 分钟 体会 呼吸 唧唧 礼拜 武汉 发现 不明 原因 肺炎 家人 健康 呼吸 人体 真的 选择 一款 实用 防雾 口罩 高度 近视 口罩 镜面 起雾 感觉 太难受 这款 防雾 口罩 意外 偷笑 先说 效果 专利 设计 口罩 滤芯 高效 过滤 PM 过滤 花粉 粉尘 细菌 过敏源 抗菌 防雾 出门 安心 立体 裁剪 起到 修饰 脸型 作用 透气 感挺 戴眼镜 起雾 超级 满意 舒适 海绵 鼻垫 无需 按压 舒适 贴合 皮肤 适合 多种 脸型 立体感 造型 弄脏 妆面 口罩 气阀 排出 口罩 湿气 热气 夏天 闷闷 亲测 舒服 真心 推荐 这款 防雾 口罩 好看 素颜出 充当 造型 神器 斜眼 斜眼 绿洲 收起 全文 
"
