时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月18日 08:13,4461996793201339,葑茚记忆,6001781163,11,27,51,"
                    #贵州福泉一化工厂爆燃#两人受伤一人死亡，过年了大家都注意安全。逝者安息#武汉新增4例新型冠状病毒肺炎病例# 希望大家出门都带口罩 L卐路飛的微博视频 ​                ",-1
2020年01月18日 08:26,4462000002305245,中国日报,1663072851,71,15,229,"
                    【#武汉新增4例新型冠状病毒肺炎病例# 治愈出院3例】18日，武汉市卫健委在官网发布关于新型冠状病毒感染的肺炎防控工作情况通报：1月16日，治愈出院3例，无新增死亡病例。经专家组综合研判，我市新增4例新型冠状病毒感染的肺炎病例，所有病例病情稳定，无危重症。截至目前，我市累计报告新型冠状病毒感染的肺炎病例45例，已治愈出院15例，在治重症5例，死亡2例，其余患者病情稳定，均在接受隔离治疗。 收起全文d
                ",-1
2020年01月18日 09:40,4462018839176480,fengfeixue0219,5701449711,34,57,224,"
                    #武汉新增4例新型冠状病毒肺炎病例# 武汉这事情在后面会越来越棘手。技术方面，现在同时也是流感高发期，医院本身就人满为患，如果在医院这种地区发生共感染，那么会大大增加病毒变异的几率，提高人传人风险（，而且本身在医院这种人流密集的区域，就容易发生易感人群有限人传人感染）；舆论方面，一方面公众其实不能很好区分新型冠状病毒以及流感病毒造成的肺炎，容易造成舆论蔓延；，二来核酸序列公布以后国外检出概率会大大增加，加剧舆论。今年过年是个硬仗，不可掉以轻心。人群密集地还是尽量少去吧，做好个人防护。ps 基于PCR的快检法应该上线了吧？pss 喜欢吃野生动物的可长点儿心吧！！！ 收起全文d
                ",7.0
2020年01月18日 08:09,4461995782512069,证券时报网,1664176597,12,30,80,"
                    【武汉#新增4例新型冠状病毒肺炎病例#】18日，武汉市卫健委在官网发布关于新型冠状病毒感染的肺炎防控工作情况通报：经专家组综合研判，我市新增4例新型冠状病毒感染的肺炎病例，4名患者均为男性，于2020年1月5日至8日期间发病、1月8日至13日入院治疗，经治疗后症状好转，目前病情稳定。4名新增病例相关流行病学调查正在进一步进行中，其密切接触者也正在追踪中。 收起全文d
                ",8.0
2020年01月18日 08:47,4462005341634912,白居易白大人,5637370483,44,79,334,"
                    #武汉新增4例新型冠状病毒肺炎病例#给大家科普下学名：2019-nCoV其他名称：2019新型冠状病毒发病部位：呼吸道主要症状：发热，头痛，干咳少痰，肌肉酸痛传染源: 尚不明确，可能来自蛇或蝙蝠传染性：有传染性传播途径：近距离空气飞沫传播临床表现：通常症状是急性呼吸道感染并伴随急性肾衰竭划重点//预防措施：消毒措施+个体习惯1）普通消毒剂&56摄氏度的高温2）吃饭之前、触摸自己的口、眼、鼻之前等一定要洗手，打喷嚏、咳嗽时应该用手帕或者纸巾遮掩，再清洁手部，洗手后用一次性的纸巾抹干。3）注意通风大家一定要做好预防 收起全文d
                ",3
2020年01月18日 09:18,4462013084400779,中国之声,1699540307,11,10,54,"
                    【官方通报：#武汉新增4例新型冠状病毒肺炎病例# 治愈出院3例】昨晚，武汉市卫健委官网发布关于新型冠状病毒感染的肺炎情况通报：1月16日0—24时，治愈出院3例，无新增死亡病例。经专家组综合研判，武汉市新增4例新型冠状病毒感染的肺炎病例，已安排转院救治，所有病例病情稳定，无危重症。截至目前，武汉市累计报告新型冠状病毒感染的肺炎病例45例，已治愈出院15例，在治重症5例，死亡2例，其余患者病情稳定，均在接受隔离治疗。（总台央视记者 倪晶依） 收起全文d
                ",-1
2020年01月18日 09:22,4462014195961201,黑夜之睛滚雪球,1977046885,189,64,978,"
                    武汉今天深夜通告新增4例新型冠状病毒肺炎病例，截至目前累计报告45例，死亡两例。比较好奇的是：此种病例都跑到海外了，国内病例倒只局限在武汉？ ​                ",2.0
2020年01月18日 09:10,4462011188604184,看看新闻KNEWS,1845864154,14,6,103,"
                    【#武汉新增4例新型冠状病毒肺炎病例#】武汉市卫健委18日关于新型冠状病毒感染的肺炎情况通报：1月16日0—24时，治愈出院3例，无新增死亡病例。经专家组综合研判，我市新增4例新型冠状病毒感染的肺炎病例，目前，新增病例已安排转院救治，所有病例病情稳定，无危重症。截至目前，我市累计报告新型冠状病毒感染的肺炎病例45例，已治愈出院15例，在治重症5例，死亡2例，其余患者病情稳定，均在接受隔离治疗。 收起全文d
                ",-1
2020年01月18日 08:29,4462000753590160,大公報-大公網,1895431523,8,16,27,"
                    #武汉新增4例新型冠状病毒肺炎病例#【武汉市卫生健康委员会关于新型冠状病毒感染的肺炎情况通报】1月17日的通报称：2020年1月16日0—24时，治愈出院3例，无新增死亡病例。经国家、省市专家组对患者临床表现、流行病学史、实验室检测结果等综合研判，我市新增4例新型冠状病毒感染的肺炎病例，目前，新增病例已安排转院至武汉市金银潭医院救治，所有病例病情稳定，无危重症，病例发病时间集中在1月5日至8日，相关流行病学调查和密切接触者搜寻工作正在开展中。另，泰国、日本各通报诊断1例来自武汉市的新型冠状病毒感染的肺炎病例。目前，泰国诊断病例正在住院治疗中；日本诊断病例已康复出院。国内密切接触者正在开展追踪和医学观察中。截至目前，我市累计报告新型冠状病毒感染的肺炎病例45例，已治愈出院15例，在治重症5例，死亡2例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察665人，尚在接受医学观察98人，密切接触者中，没有发现相关病例。#武汉肺炎# 收起全文d
                ",5
2020年01月18日 08:03,4461994298163951,中国妇女报,2606218210,2,11,78,"
                    【#武汉新增4例新型冠状病毒肺炎病例#】武汉市卫健委18日关于新型冠状病毒感染的肺炎情况通报：1月16日0—24时，治愈出院3例，无新增死亡病例。经专家组综合研判，我市新增4例新型冠状病毒感染的肺炎病例，目前，新增病例已安排转院救治，所有病例病情稳定，无危重症。截至目前，我市累计报告新型冠状病毒感染的肺炎病例45例，已治愈出院15例，在治重症5例，死亡2例，其余患者病情稳定，均在接受隔离治疗。 收起全文d
                ",-1
2020年01月18日 08:27,4462000275182593,浙江团省委,3142846247,8,8,38,"
                    【动画科普冠状病毒，做好日常防护措施不必惊慌】#武汉新增4例新型冠状病毒肺炎病例# 冠状病毒是什么？有什么特点？新型病毒传人吗在流感高发季，我们应该如何预防被感染？#团团分享# LN视频的微博视频 ​​​                ",-1
2020年01月18日 09:53,4462022097882415,麻醉医生Anesthesiologist,5562531922,1,6,9,"
                    #医学科普# 【动画科普冠状病毒，做好日常防护措施不必惊慌】武汉病毒性肺炎疫情引发社会广泛关注，经过专家组病原检测，病原体初步判定为新型冠状病毒。而在2002年的非典SARS，2012年的中东呼吸综合征，也是由冠状病毒感染引发。冠状病毒是一类主要引起呼吸道、肠道疾病的病原体，整个病毒颗粒就像一顶帝王的皇冠，因此得名“冠状病毒”。那么，冠状病毒是什么？有什么特点？新型病毒传人吗？在流感高发季，我们应该如何预防被感染？  LN视频的微博视频#武汉新增4例新型冠状病毒肺炎病例# 收起全文d
                ",2.0
2020年01月18日 08:19,4461998459175722,楚天都市报,1720962692,38,8,55,"
                    #武汉肺炎疫情#【武汉通报新型冠状病毒肺炎最新疫情：新增4例】武汉市卫生健康委员会关于新型冠状病毒感染的肺炎情况通报2020年1月16日0—24时，治愈出院3例，无新增死亡病例。经国家、省市专家组对患者临床表现、流行病学史、实验室检测结果等综合研判，我市新增4例新型冠状病毒感染的肺炎病例，目前，新增病例已安排转院至武汉市金银潭医院救治，所有病例病情稳定，无危重症，病例发病时间集中在1月5日至8日，相关流行病学调查和密切接触者搜寻工作正在开展中。另，泰国、日本各通报诊断1例来自武汉市的新型冠状病毒感染的肺炎病例。目前，泰国诊断病例正在住院治疗中；日本诊断病例已康复出院。国内密切接触者正在开展追踪和医学观察中。截至目前，我市累计报告新型冠状病毒感染的肺炎病例45例，已治愈出院15例，在治重症5例，死亡2例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察665人，尚在接受医学观察98人，密切接触者中，没有发现相关病例。 收起全文d
                ",5
2020年01月18日 08:21,4461998870339272,北京晚报,1703371307,13,6,27,"
                    【#武汉新增4例新型冠状病毒肺炎病例#】武汉市卫健委18日关于新型冠状病毒感染的肺炎情况通报：1月16日0—24时，治愈出院3例，无新增死亡病例。经专家组综合研判，我市新增4例新型冠状病毒感染的肺炎病例，目前，新增病例已安排转院救治，所有病例病情稳定，无危重症。截至目前，我市累计报告新型冠状病毒感染的肺炎病例45例，已治愈出院15例，在治重症5例，死亡2例，其余患者病情稳定，均在接受隔离治疗。 收起全文d
                ",-1
2020年01月18日 08:16,4461997720208457,C科技,1823630913,53,11,130,"
                    #武汉新增4例新型冠状病毒肺炎病例#截止目前已死亡两例，又新增了4例。武汉的同学出门记得戴口罩，坐高铁、飞机、客车回家的童鞋也记得戴口罩！ ​                ",1
