时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2019年12月31日 13:59,4455560823079117,杨超越贴吧全球后援会,3227630873,0,1,3,"
                    戒掉杨超越#武汉发现不明原因肺炎#纪录片《人体内的住客》，讲述了我们，作为地球上生物密度最高的栖息地，身上到底有哪些住客？密集恐惧症就别看了！O网页链接 #武汉不明原因肺炎不能断定是SARS# ​                ",0
2019年12月31日 13:59,4455560822630141,你爸爸还是你爸爸2333,6382247473,0,0,0,"
                    #武汉发现不明原因肺炎#今年可真是多事之年唉，年末还发生那么多糟心的事 ​                ",-13.0
2019年12月31日 13:58,4455560805798088,贵州综合广播,2085931962,0,0,1,"
                    【湖北#武汉发现不明原因肺炎# 专家组已达武汉】昨天，武汉市卫生健康委员会医政医管处发布《关于做好不明原因肺炎救治工作的紧急通知》。通知称，武汉市部分医疗机构陆续出现不明原因肺炎病人。通知要求各医疗机构要及时追踪统计救治情况，并按要求及时上报a href=""javascript:void(0);"" action-type=""fl_fold"">收起全文d
                ",-1
2019年12月31日 13:58,4455560789257470,游资异朽君,5621554062,0,0,1,"
                    超短而言，昨天买星期六星期六 sz002291 的是高高手，今天买的是高手，之后再买的可能就是韭菜了。#武汉不明原因肺炎不能断定是SARS# ​                ",2
2019年12月31日 13:58,4455560784755601,泡菜肉丝儿,5850902799,0,0,4,"
                    #武汉发现不明原因肺炎#希望是虚惊 ​                ",0
2019年12月31日 13:58,4455560780543609,Whitebirchinautumn,5313660881,0,0,0,"
                    #武汉不明原因肺炎不能断定是SARS#我开始还觉得sars好熟悉 原来是非典 权威官方未发布确切信息之前还是不要妄自揣测引起恐慌 ​                ",0.0
2019年12月31日 13:58,4455560768635253,会吐水的河豚,5838270563,2,0,10,"
                    #武汉发现不明原因肺炎#相信国家相信党 ​                ",1
2019年12月31日 13:58,4455560763703886,这就是皮蛋吗,3211344845,5,0,6,"
                    #武汉发现不明原因肺炎# 今天早上下单三次才买到两包板蓝根吓死我了，尤其我感冒发烧到今天早上才退烧本来打算今天出门做头发晚上出去玩，也给我吓得决定在家里呆一天了 ​                ",-3.0
2019年12月31日 13:58,4455560756117433,新闻广角,2013936642,0,0,4,"
                    【#武汉已发现27例肺炎病例#】据武汉卫健委网站，近期部分医疗机构发现接诊的多例肺炎病例与华南海鲜城有关联，目前已发现27例病例，其中7例病情严重，其余病例病情稳定可控，有2例病情好转拟于近期出院。病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。目前，所有病例均已隔离治疗，密切接触者的追踪调查和医学观察正在进行中，对华南海鲜城的卫生学调查和环境卫生处置正在进行中。#武汉发现不明原因肺炎# 2泉州 收起全文d
                ",6
2019年12月31日 13:58,4455560751368813,Y梦起风宁_momo咩,1868969933,0,0,0,"
                    #武汉发现不明原因肺炎#也没有必要过度惊慌，相信专家研究人员做好日常防护措施 ​                ",-1
2019年12月31日 13:58,4455560751372353,顶级游资瑞鹤仙,6068661633,1,0,0,"
                    股市点评 武汉不明原因肺炎不能断定是SARS，此次肺炎病例大部分为华南海鲜城经营户，医药板块表现强势，尤其是抗病毒板块，多股涨停 ​                ",3.0
2019年12月31日 13:58,4455560743490064,许愿,1774899217,0,1,4,"
                    #武汉发现不明原因肺炎#武汉市卫健委关于当前我市肺炎疫情的情况通报近期部分医疗机构发现接诊的多例肺炎病例与华南海鲜城有关联，市卫健委接到报告后，立即在全市医疗卫生机构开展与华南海鲜城有关联的病例搜索和回顾性调查，目前已发现27例病例，其中7例病情严重，其余病例病情稳定可控，有2例病情好转拟于近期出院。病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。目前，所有病例均已隔离治疗，密切接触者的追踪调查和医br/>武汉市组织同济医院、省疾控中心、中科院武汉病毒所、武汉市传染病医院及武汉市疾控中心等单位的临床医学、流行病学、病毒学专家进行会诊，专家从病情、治疗转归、流行病学调查、实验室初步检测等方面情况分析认为上述病例系病毒性肺炎。到目前为止调查未发现明显人传人现象，未发现医务人员感染。目前对病原的检测及感染原因的调查正在进行中。病毒性肺炎多见于冬春季，可散发或暴发流行，临床主要表现为发热、浑身酸痛、少部分有呼吸困难，肺部浸润影。病毒性肺炎与病毒的毒力、感染途径以及宿主的年龄、免疫状态有关。引起病毒性肺炎的病毒以流行性感冒病毒为常见，其他为副流感病毒、巨细胞病毒、腺病毒、鼻病毒、冠状病毒等。确诊则有赖于病原学检查，包括病毒分离、血清学检查以及病毒抗原及核酸检测。该病可防可控，预防上保持室内空气流通，避免到封闭、空气不流通的公众场合和人多集中地方，外出可佩戴口罩。临床以对症治疗为主，需卧床休息。如有上述症状，特别是持续发热不退，要及时到医疗机构就诊。                                              2019年12月31日 收起全文d
                ",12.0
2019年12月31日 13:58,4455560743384704,斑马君爱武汉,5147921705,38,3,34,"
                    #武汉新鲜事##武汉发现不明原因肺炎# 果然不出所料，武汉药店的板蓝根和口罩😷 要断货了。。口罩就算了，板蓝根真没必要抢啊。。 2武汉 ​                ",0
2019年12月31日 13:58,4455560709533828,最爱大济南,3203051183,1,1,2,"
                    #武汉发现不明原因肺炎#【最新消息：#武汉不明原因肺炎不能断定是SARS#，此次肺炎病例大部分为华南海鲜城经营户】来自湖北省相关部门的消息称，12月以来，武汉市持续开展流感及相关疾病监测，发现病毒性肺炎病例27例，均诊断为病毒性肺炎/肺部感染。27例病例中，7例病情危重，其余病例病情可控，有2例病情好转拟近期出院。调查发现，此次肺炎病例大部分为华南海鲜城经营户。目前，相关病毒分型检测、隔离治疗、舆情管控、终末消毒等工作正在进行。武汉多位医院人士称，目前病因尚未明确，不能断定是网上传言的SARS病毒，其他重症肺炎的可能性更大。而且即便是SARS病毒，此前也已有成熟的防控救治体系，市民也不用恐慌。（记者程远州）via.@人民日报 收起全文d
                ",2
2019年12月31日 13:58,4455560697092863,llll00022,2906605144,0,0,2,"
                    #武汉不明原因肺炎不能断定是SARS#愿平安愿没事19年的最后一天一切平安顺利 ​                ",3
2019年12月31日 13:58,4455560688494581,我爱的少年叫exo呀,5610315644,0,0,3,"
                    #武汉发现不明原因肺炎#难得出去跨一次年，酒店都提前订好了，不能因为这就放弃，还是冒着危险要出去的一宿舍，哈哈哈，希望2019年的最后一天所有人都平平安安，好好迎接2020 2武汉 ​                ",2
2019年12月31日 13:59,4455560834997706,日本傻事,6779889094,32,11,20,"
                    #武汉发现不明原因肺炎#日本人评论的毒舌：有说环境污染的，要环保少女出场的，尘肺，有让肺炎蔓延全国的，还有更恶毒说黑社会从天空撒病毒的国家。 ​                ",-5.0
2019年12月31日 13:59,4455560823079117,杨超越贴吧全球后援会,3227630873,0,1,3,"
                    戒掉杨超越#武汉发现不明原因肺炎#纪录片《人体内的住客》，讲述了我们，作为地球上生物密度最高的栖息地，身上到底有哪些住客？密集恐惧症就别看了！O网页链接 #武汉不明原因肺炎不能断定是SARS# ​                ",0
2019年12月31日 13:59,4455560822630141,你爸爸还是你爸爸2333,6382247473,0,0,0,"
                    #武汉发现不明原因肺炎#今年可真是多事之年唉，年末还发生那么多糟心的事 ​                ",-13.0
2019年12月31日 13:58,4455560805798088,贵州综合广播,2085931962,0,0,1,"
                    【湖北#武汉发现不明原因肺炎# 专家组已达武汉】昨天，武汉市卫生健康委员会医政医管处发布《关于做好不明原因肺炎救治工作的紧急通知》。通知称，武汉市部分医疗机构陆续出现不明原因肺炎病人。通知要求各医疗机构要及时追踪统计救治情况，并按要求及时上报a href=""javascript:void(0);"" action-type=""fl_fold"">收起全文d
                ",-1
2019年12月31日 13:58,4455560789257470,游资异朽君,5621554062,0,0,1,"
                    超短而言，昨天买星期六星期六 sz002291 的是高高手，今天买的是高手，之后再买的可能就是韭菜了。#武汉不明原因肺炎不能断定是SARS# ​                ",2
2019年12月31日 13:58,4455560784755601,泡菜肉丝儿,5850902799,0,0,4,"
                    #武汉发现不明原因肺炎#希望是虚惊 ​                ",0
2019年12月31日 13:58,4455560780543609,Whitebirchinautumn,5313660881,0,0,0,"
                    #武汉不明原因肺炎不能断定是SARS#我开始还觉得sars好熟悉 原来是非典 权威官方未发布确切信息之前还是不要妄自揣测引起恐慌 ​                ",0.0
2019年12月31日 13:58,4455560768635253,会吐水的河豚,5838270563,2,0,10,"
                    #武汉发现不明原因肺炎#相信国家相信党 ​                ",1
2019年12月31日 13:58,4455560763703886,这就是皮蛋吗,3211344845,5,0,6,"
                    #武汉发现不明原因肺炎# 今天早上下单三次才买到两包板蓝根吓死我了，尤其我感冒发烧到今天早上才退烧本来打算今天出门做头发晚上出去玩，也给我吓得决定在家里呆一天了 ​                ",-3.0
2019年12月31日 13:58,4455560756117433,新闻广角,2013936642,0,0,4,"
                    【#武汉已发现27例肺炎病例#】据武汉卫健委网站，近期部分医疗机构发现接诊的多例肺炎病例与华南海鲜城有关联，目前已发现27例病例，其中7例病情严重，其余病例病情稳定可控，有2例病情好转拟于近期出院。病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。目前，所有病例均已隔离治疗，密切接触者的追踪调查和医学观察正在进行中，对华南海鲜城的卫生学调查和环境卫生处置正在进行中。#武汉发现不明原因肺炎# 2泉州 收起全文d
                ",6
